group	rep	protein	locus	name	log2intensity	fraction
Geo_0	Geo_0_1	AKU25634.1	IB49_03260	6,7-dimethyl-8-ribityllumazine synthase	19.64896737891582	1.1350242854378782e-4
Geo_0	Geo_0_1	AKU25635.1	IB49_03265	3,4-dihydroxy-2-butanone 4-phosphate synthase	20.673279781349017	2.308627752139449e-4
Geo_0	Geo_0_1	AKU25636.1	IB49_03270	riboflavin synthase subunit alpha	21.75915842765764	4.900449930461186e-4
Geo_0	Geo_0_1	AKU25637.1	IB49_03275	5-amino-6-(5-phosphoribosylamino)uracil reductase	18.625793735085658	5.584691613721235e-5
Geo_0	Geo_0_1	AKU25638.1	IB49_03285	peptidylprolyl isomerase	23.287928610148377	0.0014139746962628637
Geo_0	Geo_0_1	AKU25640.1	IB49_03295	hypothetical protein	21.04385292756477	2.9847471393348754e-4
Geo_0	Geo_0_1	AKU25641.1	IB49_03300	diaminopimelate decarboxylase	21.207812474807866	3.3439847363161957e-4
Geo_0	Geo_0_1	AKU25643.1	IB49_03310	stage V sporulation protein AE	25.059715666042823	0.004828393842194654
Geo_0	Geo_0_1	AKU25649.1	IB49_03340	sporulation sigma factor SigF	18.463409962276423	4.9901868793042406e-5
Geo_0	Geo_0_1	AKU25650.1	IB49_03345	anti-sigma F factor	23.269645536993693	0.0013961686570642465
Geo_0	Geo_0_1	AKU25651.1	IB49_03350	anti-sigma F factor antagonist	21.598372111381956	4.383635669665071e-4
Geo_0	Geo_0_1	AKU25653.1	IB49_03360	thymidine phosphorylase	20.275101724604664	1.7518236024847273e-4
Geo_0	Geo_0_1	AKU25654.1	IB49_03365	purine nucleoside phosphorylase	20.75567320051171	2.444312916075668e-4
Geo_0	Geo_0_1	AKU25655.1	IB49_03370	phosphopentomutase	21.786053318898148	4.992661535805664e-4
Geo_0	Geo_0_1	AKU25658.1	IB49_03395	hypothetical protein	18.119647894890285	3.9321865768334836e-5
Geo_0	Geo_0_1	AKU25659.1	IB49_03400	ADP-ribose pyrophosphatase	21.84174410210078	5.189155934146409e-4
Geo_0	Geo_0_1	AKU25660.1	IB49_03405	oxidoreductase	22.702433134274465	9.423016185001968e-4
Geo_0	Geo_0_1	AKU25661.1	IB49_03410	transporter	22.358451887879305	7.424056424403684e-4
Geo_0	Geo_0_1	AKU25662.1	IB49_03415	hypothetical protein	20.21877047535297	1.6847403506078056e-4
Geo_0	Geo_0_1	AKU25664.1	IB49_03430	hypothetical protein	20.03181279254885	1.4799706649739854e-4
Geo_0	Geo_0_1	AKU25665.1	IB49_03435	hypothetical protein	20.881979933299817	2.667957566274835e-4
Geo_0	Geo_0_1	AKU25667.1	IB49_03450	beta-lactamase	20.016248564107684	1.464090111995654e-4
Geo_0	Geo_0_1	AKU25668.1	IB49_03455	pyrroline-5-carboxylate reductase	21.498471750965113	4.090359193152697e-4
Geo_0	Geo_0_1	AKU25669.1	IB49_03465	NADPH dehydrogenase	17.95119581964395	3.498847298680772e-5
Geo_0	Geo_0_1	AKU25670.1	IB49_03470	ribonuclease Z	20.507629815988345	2.0582034587168706e-4
Geo_0	Geo_0_1	AKU25671.1	IB49_03475	glucose-6-phosphate dehydrogenase	20.036499823418076	1.4847866157738864e-4
Geo_0	Geo_0_1	AKU25672.1	IB49_03490	transposase	14.136764881667764	2.4869488904116753e-6
Geo_0	Geo_0_1	AKU25675.1	IB49_03505	6-phosphogluconate dehydrogenase	21.982276941204994	5.720069708054843e-4
Geo_0	Geo_0_1	AKU25677.1	IB49_03515	chemotaxis protein CheW	21.10077709968519	3.104870048661973e-4
Geo_0	Geo_0_1	AKU25678.1	IB49_03520	hypothetical protein	22.19393563365981	6.623948338787023e-4
Geo_0	Geo_0_1	AKU25680.1	IB49_03530	methylmalonyl-CoA carboxyltransferase	21.715812753914634	4.7554060748545136e-4
Geo_0	Geo_0_1	AKU25681.1	IB49_03535	lactoylglutathione lyase	19.87660840930377	1.329021272447368e-4
Geo_0	Geo_0_1	AKU25685.1	IB49_03575	hypothetical protein	22.16144309076503	6.476430458769829e-4
Geo_0	Geo_0_1	AKU25687.1	IB49_03615	toxin HipA	20.417178083173802	1.933123582712945e-4
Geo_0	Geo_0_1	AKU25688.1	IB49_03620	hypothetical protein	22.749786465277477	9.737438103848126e-4
Geo_0	Geo_0_1	AKU25689.1	IB49_03625	transporter	17.147847050190173	2.0049009067357285e-5
Geo_0	Geo_0_1	AKU25690.1	IB49_03630	methylmalonyl-CoA mutase	19.331834763354163	9.110426822135058e-5
Geo_0	Geo_0_1	AKU25691.1	IB49_03635	methylmalonyl-CoA mutase	18.262938766534603	4.342791376671523e-5
Geo_0	Geo_0_1	AKU25692.1	IB49_03645	endonuclease	19.021281677084094	7.346033928755751e-5
Geo_0	Geo_0_1	AKU25694.1	IB49_03655	transcriptional regulator	16.372619882124944	1.1714568095348504e-5
Geo_0	Geo_0_1	AKU25696.1	IB49_03665	branched-chain alpha-keto acid dehydrogenase subunit E2	22.602060757977643	8.78971596009813e-4
Geo_0	Geo_0_1	AKU25697.1	IB49_03670	transposase	17.046467215231708	1.8688504135107396e-5
Geo_0	Geo_0_1	AKU25698.1	IB49_03675	2-oxoisovalerate dehydrogenase	20.397607741813207	1.907077574034496e-4
Geo_0	Geo_0_1	AKU25699.1	IB49_03680	2-oxoisovalerate dehydrogenase	20.650480421726012	2.2724305589477564e-4
Geo_0	Geo_0_1	AKU25700.1	IB49_03685	dihydrolipoamide dehydrogenase	18.332873125140843	4.558493149318022e-5
Geo_0	Geo_0_1	AKU25701.1	IB49_03690	butyrate kinase	18.473057642671705	5.023669397130925e-5
Geo_0	Geo_0_1	AKU25702.1	IB49_03695	leucine dehydrogenase	18.74127034626416	6.050080039199194e-5
Geo_0	Geo_0_1	AKU25704.1	IB49_03710	hypothetical protein	20.21560096321132	1.6810431425857552e-4
Geo_0	Geo_0_1	AKU25705.1	IB49_03720	chemotaxis protein CheY	20.41914227580368	1.9357572737824328e-4
Geo_0	Geo_0_1	AKU25707.1	IB49_03735	DNA recombination protein RecN	20.445118729212275	1.9709272382364976e-4
Geo_0	Geo_0_1	AKU25708.1	IB49_03740	arginine repressor	23.218010614151126	0.0013470825910670192
Geo_0	Geo_0_1	AKU25709.1	IB49_03745	RNA methyltransferase	19.144516649141742	8.001112059732532e-5
Geo_0	Geo_0_1	AKU25710.1	IB49_03750	1-deoxy-D-xylulose-5-phosphate synthase	21.253458148290477	3.4514771560851447e-4
Geo_0	Geo_0_1	AKU25711.1	IB49_03760	farnesyl-diphosphate synthase	21.880206823106924	5.329361180666347e-4
Geo_0	Geo_0_1	AKU25712.1	IB49_03765	exodeoxyribonuclease VII small subunit	24.25631574504764	0.0027666563145920323
Geo_0	Geo_0_1	AKU25713.1	IB49_03770	exodeoxyribonuclease VII large subunit	21.700438571937184	4.7049988142055187e-4
Geo_0	Geo_0_1	AKU25714.1	IB49_03775	5,10-methylene-tetrahydrofolate cyclohydrolase	23.59571365922767	0.0017502261552472282
Geo_0	Geo_0_1	AKU25715.1	IB49_03780	antitermination protein NusB	20.927247815390533	2.7529980781669847e-4
Geo_0	Geo_0_1	AKU25716.1	IB49_03785	hypothetical protein	22.11239767903741	6.259960120729646e-4
Geo_0	Geo_0_1	AKU25717.1	IB49_03790	acetyl-CoA carboxylase	21.10642300073383	3.117044579139157e-4
Geo_0	Geo_0_1	AKU25718.1	IB49_03795	acetyl-CoA carboxylase	23.645530980795286	0.0018117183275097003
Geo_0	Geo_0_1	AKU25719.1	IB49_03800	stage III sporulation protein AH	17.998132434648777	3.614550675331922e-5
Geo_0	Geo_0_1	AKU25727.1	IB49_03845	elongation factor P	21.06640027300319	3.031761069487728e-4
Geo_0	Geo_0_1	AKU25728.1	IB49_03850	Xaa-Pro dipeptidase	22.026053335533405	5.896296702776297e-4
Geo_0	Geo_0_1	AKU25730.1	IB49_03860	membrane protein	20.88428559711664	2.6722248099786405e-4
Geo_0	Geo_0_1	AKU25732.1	IB49_03870	hypothetical protein	19.39384115230552	9.51052534064196e-5
Geo_0	Geo_0_1	AKU25733.1	IB49_03875	manganese transport transcriptional regulator	20.32085082195883	1.8082656143584994e-4
Geo_0	Geo_0_1	AKU25735.1	IB49_03890	hypothetical protein	18.91880050326702	6.842314347929883e-5
Geo_0	Geo_0_1	AKU25737.1	IB49_03900	ribonucleotide-diphosphate reductase subunit alpha	22.454933533146736	7.937525494489295e-4
Geo_0	Geo_0_1	AKU25738.1	IB49_03910	hypothetical protein	19.725621788292596	1.1969621858437445e-4
Geo_0	Geo_0_1	AKU25739.1	IB49_03915	glucokinase	20.01145363569936	1.4592321525265634e-4
Geo_0	Geo_0_1	AKU25740.1	IB49_03920	glycine dehydrogenase	21.410428450974177	3.8482012192045904e-4
Geo_0	Geo_0_1	AKU25741.1	IB49_03925	glycine dehydrogenase	21.522623384591018	4.159410781749908e-4
Geo_0	Geo_0_1	AKU25742.1	IB49_03930	glycine cleavage system protein T	21.60995647357126	4.4189765063899024e-4
Geo_0	Geo_0_1	AKU25752.1	IB49_03990	transcriptional regulator	16.479277863742546	1.2613439630702564e-5
Geo_0	Geo_0_1	AKU25754.1	IB49_04005	hypothetical protein	20.601371156206167	2.196378879797842e-4
Geo_0	Geo_0_1	AKU25756.1	IB49_04015	peptidase M14	18.780772544720786	6.21802504257603e-5
Geo_0	Geo_0_1	AKU25757.1	IB49_04020	glucokinase	22.682555059269504	9.294072163745551e-4
Geo_0	Geo_0_1	AKU25758.1	IB49_04025	hypothetical protein	21.5555676511076	4.2554846238666686e-4
Geo_0	Geo_0_1	AKU25762.1	IB49_04055	hypothetical protein	20.30282740125554	1.7858156873052185e-4
Geo_0	Geo_0_1	AKU25763.1	IB49_04060	50S ribosomal protein L33	21.10657398835844	3.1173708156422843e-4
Geo_0	Geo_0_1	AKU25765.1	IB49_04070	aminodeoxychorismate lyase	19.283015056288814	8.807294687929301e-5
Geo_0	Geo_0_1	AKU25767.1	IB49_04080	penicillin-binding protein	16.729242953273943	1.4999629186676962e-5
Geo_0	Geo_0_1	AKU25769.1	IB49_04090	superoxide dismutase	18.51564945043937	5.17419107932105e-5
Geo_0	Geo_0_1	AKU25775.1	IB49_04125	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	21.881533286357648	5.33426343123554e-4
Geo_0	Geo_0_1	AKU25777.1	IB49_04135	nucleotidase	21.878659751979114	5.323649314016035e-4
Geo_0	Geo_0_1	AKU25778.1	IB49_04140	Fur family transcriptional regulator	21.464330380647176	3.9946972491615787e-4
Geo_0	Geo_0_1	AKU25782.1	IB49_04165	endonuclease IV	22.557853461695974	8.524464742672727e-4
Geo_0	Geo_0_1	AKU25783.1	IB49_04170	DEAD/DEAH box helicase	20.290556565441364	1.7706908537453147e-4
Geo_0	Geo_0_1	AKU25784.1	IB49_04180	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	21.540187066714598	4.2103578411633474e-4
Geo_0	Geo_0_1	AKU25785.1	IB49_04185	hypothetical protein	18.419248910728406	4.8397508951193274e-5
Geo_0	Geo_0_1	AKU25786.1	IB49_04190	SAM-dependent methyltransferase	20.629577832678255	2.239743653282079e-4
Geo_0	Geo_0_1	AKU25788.1	IB49_04200	membrane protein	20.549640120031054	2.1190180950469645e-4
Geo_0	Geo_0_1	AKU25789.1	IB49_04205	RNA polymerase sigma factor RpoD	21.63088369538856	4.483543772735775e-4
Geo_0	Geo_0_1	AKU25790.1	IB49_04210	DNA primase	18.529552157963646	5.224293828523049e-5
Geo_0	Geo_0_1	AKU25791.1	IB49_04220	phosphotransferase	21.74322052367022	4.846611060180925e-4
Geo_0	Geo_0_1	AKU25792.1	IB49_04225	hypothetical protein	21.56284397674871	4.277001651130946e-4
Geo_0	Geo_0_1	AKU25793.1	IB49_04230	DNA recombination protein RecO	16.13125127387145	9.909850211386889e-6
Geo_0	Geo_0_1	AKU25794.1	IB49_04240	GTPase Era	20.27443741425253	1.7510171349858087e-4
Geo_0	Geo_0_1	AKU25795.1	IB49_04245	cytidine deaminase	21.812700192900987	5.085733907771361e-4
Geo_0	Geo_0_1	AKU25797.1	IB49_04260	rRNA maturation factor	23.019097109603074	0.0011735870055883382
Geo_0	Geo_0_1	AKU25799.1	IB49_04270	phosphate starvation protein PhoH	20.338540729925267	1.8305745358701748e-4
Geo_0	Geo_0_1	AKU25801.1	IB49_04285	hypothetical protein	23.67294081211583	0.0018464683127295102
Geo_0	Geo_0_1	AKU25802.1	IB49_04290	30S ribosomal protein S21	24.192038912274885	0.0026460982036384546
Geo_0	Geo_0_1	AKU25804.1	IB49_04300	deoxyribose-phosphate aldolase	21.516866724655813	4.142846917073311e-4
Geo_0	Geo_0_1	AKU25805.1	IB49_04305	30S ribosomal protein S12 methylthiotransferase	20.02943477878281	1.4775332186818844e-4
Geo_0	Geo_0_1	AKU25806.1	IB49_04310	16S rRNA methyltransferase	19.978481186431402	1.426259972384666e-4
Geo_0	Geo_0_1	AKU25807.1	IB49_04315	ribosomal protein L11 methyltransferase	20.018281355001328	1.4661545030884984e-4
Geo_0	Geo_0_1	AKU25808.1	IB49_04320	molecular chaperone DnaJ	21.455463755662723	3.970221623895972e-4
Geo_0	Geo_0_1	AKU25809.1	IB49_04325	molecular chaperone DnaK	23.488166773398707	0.0016244985612430777
Geo_0	Geo_0_1	AKU25810.1	IB49_04330	heat shock protein GrpE	22.52122631110502	8.310769702722942e-4
Geo_0	Geo_0_1	AKU25811.1	IB49_04335	HrcA family transcriptional regulator	20.061908971007906	1.511168734585909e-4
Geo_0	Geo_0_1	AKU25812.1	IB49_04340	coproporphyrinogen III oxidase	21.72929058772762	4.800039823333968e-4
Geo_0	Geo_0_1	AKU25813.1	IB49_04345	elongation factor 4	21.80382461626903	5.05454210686261e-4
Geo_0	Geo_0_1	AKU25815.1	IB49_04355	stage II sporulation protein P	20.346711710513297	1.8409717620630224e-4
Geo_0	Geo_0_1	AKU25817.1	IB49_04370	DNA polymerase III subunit delta	19.153930134881662	8.053489458273619e-5
Geo_0	Geo_0_1	AKU25820.1	IB49_04385	competence protein ComE	17.633865350887763	2.8080122573068183e-5
Geo_0	Geo_0_1	AKU25826.1	IB49_04420	CRISPR-associated protein Csd2	17.093533541019646	1.9308250154343402e-5
Geo_0	Geo_0_1	AKU25827.1	IB49_04425	CRISPR-associated protein Cas8	18.276587932226224	4.384072980104302e-5
Geo_0	Geo_0_1	AKU25829.1	IB49_04440	CRISPR-associated protein	17.32945027103192	2.273845376989751e-5
Geo_0	Geo_0_1	AKU25833.1	IB49_04460	methyltransferase	16.95753212122765	1.7571239973216647e-5
Geo_0	Geo_0_1	AKU25834.1	IB49_04465	ribosomal silencing factor RsfS	19.97700621020903	1.424802544121983e-4
Geo_0	Geo_0_1	AKU25835.1	IB49_04470	phosphohydrolase	18.738390677761338	6.038015917315769e-5
Geo_0	Geo_0_1	AKU25836.1	IB49_04475	nicotinate-nucleotide adenylyltransferase	20.446701018891606	1.9730900574947986e-4
Geo_0	Geo_0_1	AKU25838.1	IB49_04490	GTPase	20.55535575737538	2.1274298258297788e-4
Geo_0	Geo_0_1	AKU25839.1	IB49_04495	hypothetical protein	20.059546736604858	1.5086964076091385e-4
Geo_0	Geo_0_1	AKU25843.1	IB49_04515	flagellar motor protein MotA	19.631047108707044	1.1210129125436979e-4
Geo_0	Geo_0_1	AKU25846.1	IB49_04530	transposase	14.136764881667764	2.4869488904116753e-6
Geo_0	Geo_0_1	AKU25851.1	IB49_04570	cystathionine gamma-synthase	22.173141429285526	6.529159189523683e-4
Geo_0	Geo_0_1	AKU25852.1	IB49_04575	cysteine synthase	20.105328904731238	1.5573408017662484e-4
Geo_0	Geo_0_1	AKU25853.1	IB49_04580	5'-methylthioadenosine nucleosidase	17.249880536465913	2.1518304667337297e-5
Geo_0	Geo_0_1	AKU25856.1	IB49_04595	hypothetical protein	19.908699090673778	1.3589146793638174e-4
Geo_0	Geo_0_1	AKU25858.1	IB49_04605	transcription elongation factor GreA	25.04324253215442	0.0047735753252210415
Geo_0	Geo_0_1	AKU25859.1	IB49_04610	uridine kinase	21.107575683029836	3.1195360258638044e-4
Geo_0	Geo_0_1	AKU25860.1	IB49_04615	protease	21.655206488416173	4.559773858422252e-4
Geo_0	Geo_0_1	AKU25861.1	IB49_04620	SAM-dependent methyltransferase	20.97603675738372	2.847690872383622e-4
Geo_0	Geo_0_1	AKU25864.1	IB49_04635	Holliday junction resolvase	20.229686098398616	1.6975356652285323e-4
Geo_0	Geo_0_1	AKU25865.1	IB49_04640	hypothetical protein	20.955720356838867	2.80787000310588e-4
Geo_0	Geo_0_1	AKU25866.1	IB49_04645	alanine--tRNA ligase	22.624608154140475	8.928166559047259e-4
Geo_0	Geo_0_1	AKU25869.1	IB49_04675	hypothetical protein	20.729639081364823	2.4005997242199477e-4
Geo_0	Geo_0_1	AKU25870.1	IB49_04680	thiouridylase	21.655703978043633	4.5613464924827485e-4
Geo_0	Geo_0_1	AKU25872.1	IB49_04690	Rrf2 family transcriptional regulator	23.41217837110883	0.0015411486941409168
Geo_0	Geo_0_1	AKU25874.1	IB49_04700	recombinase RarA	16.81007915899489	1.58640710196951e-5
Geo_0	Geo_0_1	AKU25878.1	IB49_04720	hypothetical protein	21.32417969739962	3.624885649930604e-4
Geo_0	Geo_0_1	AKU25879.1	IB49_04725	aspartate--tRNA ligase	22.7853121747016	9.98019470875944e-4
Geo_0	Geo_0_1	AKU25880.1	IB49_04730	histidyl-tRNA synthetase	21.39969513979957	3.819677744382282e-4
Geo_0	Geo_0_1	AKU25881.1	IB49_04735	NADH dehydrogenase	22.110198116039086	6.250423326599415e-4
Geo_0	Geo_0_1	AKU25882.1	IB49_04740	alkyl hydroperoxide reductase	24.114610076137172	0.002507826895709306
Geo_0	Geo_0_1	AKU25883.1	IB49_04750	D-tyrosyl-tRNA(Tyr) deacylase	21.061610168903265	3.0217115660825827e-4
Geo_0	Geo_0_1	AKU25884.1	IB49_04755	(p)ppGpp synthetase	20.166170484624736	1.6244217756096867e-4
Geo_0	Geo_0_1	AKU25885.1	IB49_04760	adenine phosphoribosyltransferase	23.784765394627694	0.001995282588193741
Geo_0	Geo_0_1	AKU25887.1	IB49_04775	preprotein translocase subunit SecD	15.50215437158173	6.407521208572356e-6
Geo_0	Geo_0_1	AKU25888.1	IB49_04780	hypothetical protein	19.516098508455904	1.0351603731555175e-4
Geo_0	Geo_0_1	AKU25891.1	IB49_04795	preprotein translocase subunit YajC	18.504018534072184	5.1326447742659846e-5
Geo_0	Geo_0_1	AKU25892.1	IB49_04800	queuine tRNA-ribosyltransferase	21.420977866342785	3.876443543731098e-4
Geo_0	Geo_0_1	AKU25893.1	IB49_04805	S-adenosylmethionine tRNA ribosyltransferase	21.307808645594292	3.5839845868548115e-4
Geo_0	Geo_0_1	AKU25895.1	IB49_04820	ATP-dependent DNA helicase RuvA	20.99729228527325	2.8899570918009665e-4
Geo_0	Geo_0_1	AKU25897.1	IB49_04830	transcriptional regulator	21.286583875675344	3.531643365093604e-4
Geo_0	Geo_0_1	AKU25899.1	IB49_04840	NAD synthetase	24.25866269318869	0.0027711607199445275
Geo_0	Geo_0_1	AKU25901.1	IB49_04850	peptigoglycan-binding protein LysM	20.187857392697055	1.6490248962506052e-4
Geo_0	Geo_0_1	AKU25902.1	IB49_04855	quinolinate synthetase	20.927607095029426	2.7536837527528856e-4
Geo_0	Geo_0_1	AKU25903.1	IB49_04860	nicotinate-nucleotide pyrophosphorylase	20.87464508560292	2.654427748651567e-4
Geo_0	Geo_0_1	AKU25904.1	IB49_04865	L-aspartate oxidase	20.840753308041798	2.5927967105828653e-4
Geo_0	Geo_0_1	AKU25905.1	IB49_04870	cysteine desulfurase	21.189758697376412	3.3023991047960015e-4
Geo_0	Geo_0_1	AKU25906.1	IB49_04875	transcriptional regulator	22.422462525647166	7.760869592605524e-4
Geo_0	Geo_0_1	AKU25907.1	IB49_04880	prephenate dehydratase	20.948645043517793	2.7941332646476863e-4
Geo_0	Geo_0_1	AKU25908.1	IB49_04885	hypothetical protein	19.389485351532613	9.481854361329587e-5
Geo_0	Geo_0_1	AKU25909.1	IB49_04890	GTPase ObgE	21.678006533032978	4.632407987005584e-4
Geo_0	Geo_0_1	AKU25911.1	IB49_04900	50S ribosomal protein L27	22.6873413504447	9.324957421103844e-4
Geo_0	Geo_0_1	AKU25912.1	IB49_04905	hypothetical protein	20.97216196994263	2.840052811697711e-4
Geo_0	Geo_0_1	AKU25913.1	IB49_04910	50S ribosomal protein L21	25.762230638848905	0.00785743444928169
Geo_0	Geo_0_1	AKU25916.1	IB49_04925	cell division inhibitor MinD	21.592762974394798	4.3666253696277404e-4
Geo_0	Geo_0_1	AKU25917.1	IB49_04930	septum formation inhibitor	20.918903765618804	2.737121644401525e-4
Geo_0	Geo_0_1	AKU25919.1	IB49_04940	rod shape-determining protein MreC	18.378406884326644	4.704660983875958e-5
Geo_0	Geo_0_1	AKU25920.1	IB49_04945	rod shape-determining protein MreB	22.542819728490567	8.436096019216582e-4
Geo_0	Geo_0_1	AKU25921.1	IB49_04950	hypothetical protein	24.175566866950973	0.002616058059187369
Geo_0	Geo_0_1	AKU25922.1	IB49_04955	septum formation protein Maf	20.711472624323118	2.3705608263648693e-4
Geo_0	Geo_0_1	AKU25926.1	IB49_04975	fimbrial protein	18.781685355982557	6.221960509950614e-5
Geo_0	Geo_0_1	AKU25927.1	IB49_04980	pilus assembly protein PilM	17.40238746535422	2.391757873644633e-5
Geo_0	Geo_0_1	AKU25928.1	IB49_04990	type II secretory pathway pseudopilin PulG	19.38822800149903	9.473594253763994e-5
Geo_0	Geo_0_1	AKU25929.1	IB49_05000	type II secretion system protein F	19.013198942836187	7.304992668704235e-5
Geo_0	Geo_0_1	AKU25930.1	IB49_05005	twitching motility protein PilT	20.86585922798389	2.638311691514288e-4
Geo_0	Geo_0_1	AKU25931.1	IB49_05010	type II secretion system protein E	18.22848719699002	4.240313933475143e-5
Geo_0	Geo_0_1	AKU25932.1	IB49_05015	hypothetical protein	16.756334925019438	1.5283964451826168e-5
Geo_0	Geo_0_1	AKU25933.1	IB49_05020	photosystem reaction center subunit H	22.647076625134186	9.0683018419973e-4
Geo_0	Geo_0_1	AKU25934.1	IB49_05025	hypothetical protein	18.165509773683937	4.059195024034759e-5
Geo_0	Geo_0_1	AKU25936.1	IB49_05035	hypothetical protein	18.99119867515828	7.194440810146803e-5
Geo_0	Geo_0_1	AKU25939.1	IB49_05060	hypothetical protein	18.733084102621383	6.015847455587871e-5
Geo_0	Geo_0_1	AKU25940.1	IB49_05070	valine--tRNA ligase	20.705445519541936	2.360678061732795e-4
Geo_0	Geo_0_1	AKU25944.1	IB49_05090	glutamate-1-semialdehyde aminotransferase	23.210634076439458	0.001340212500770859
Geo_0	Geo_0_1	AKU25945.1	IB49_05095	delta-aminolevulinic acid dehydratase	19.948183603630945	1.396619857943107e-4
Geo_0	Geo_0_1	AKU25946.1	IB49_05100	uroporphyrinogen-III synthase	20.272742151825472	1.748960782046555e-4
Geo_0	Geo_0_1	AKU25947.1	IB49_05105	porphobilinogen deaminase	21.293278710963236	3.548070062657918e-4
Geo_0	Geo_0_1	AKU25949.1	IB49_05115	glutamyl-tRNA reductase	19.836524147999253	1.2926036185152945e-4
Geo_0	Geo_0_1	AKU25951.1	IB49_05125	GTP-binding protein	20.170500794627042	1.6293048708114954e-4
Geo_0	Geo_0_1	AKU25952.1	IB49_05130	peptidase	19.772034471629684	1.2360955426174772e-4
Geo_0	Geo_0_1	AKU25954.1	IB49_05140	ATP-dependent protease	23.839104937152342	0.0020718687736724843
Geo_0	Geo_0_1	AKU25955.1	IB49_05145	trigger factor	23.518020267094187	0.001658464302905063
Geo_0	Geo_0_1	AKU25956.1	IB49_05150	hypothetical protein	22.587478290635033	8.701318805998893e-4
Geo_0	Geo_0_1	AKU25957.1	IB49_05155	isopropylmalate isomerase	21.437298773631966	3.9205459290500815e-4
Geo_0	Geo_0_1	AKU25958.1	IB49_05160	isopropylmalate isomerase	23.844405989855453	0.002079495672058204
Geo_0	Geo_0_1	AKU25959.1	IB49_05165	3-isopropylmalate dehydrogenase	23.030371162254006	0.001182794020170282
Geo_0	Geo_0_1	AKU25960.1	IB49_05170	2-isopropylmalate synthase	23.601777146382922	0.0017575976414664519
Geo_0	Geo_0_1	AKU25961.1	IB49_05175	ketol-acid reductoisomerase	22.735272364614154	9.639966627616228e-4
Geo_0	Geo_0_1	AKU25962.1	IB49_05180	acetolactate synthase	24.639573698149366	0.0036085053423996266
Geo_0	Geo_0_1	AKU25963.1	IB49_05185	acetolactate synthase catalytic subunit	23.067891858927467	0.001213958877420276
Geo_0	Geo_0_1	AKU25964.1	IB49_05190	branched-chain amino acid aminotransferase	21.610987522139247	4.422135738061435e-4
Geo_0	Geo_0_1	AKU25965.1	IB49_05195	metallophosphatase	22.615304925876544	8.870778452136351e-4
Geo_0	Geo_0_1	AKU25966.1	IB49_05200	nucleoside-triphosphate diphosphatase	23.412773772850613	0.0015417848590715876
Geo_0	Geo_0_1	AKU25967.1	IB49_05205	ribonuclease PH	20.738819481482906	2.4159243311352183e-4
